Date,Ret_Lag_1,Ret_Lag_2,Ret_Lag_3,Ret_Lag_7,Ret_Lag_14,Ret_Lag_30,Close_to_MA_7,Close_to_MA_30,Close_to_MA_90,Vol_7,Vol_30,Mom_30,HL_Range,Volume_Change,Target,Close,DOW_Monday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday,Split
2018-04-16,-1.3752778860867647,1.408000006213771,0.36313732688220984,0.19467572114655876,1.6455454769678661,1.3190415756574865,0.8226921554949147,0.17863408906469583,-0.8668508635253033,1.233637568300538,0.7989288498956943,-0.14493751622804982,0.45486663648791253,0.6030893225043236,-0.019735856416057018,8048.15,1,0,0,0,0,0,train
2018-04-17,-0.7678541470895289,-1.3746368236089745,1.407315990450218,0.4402410755082266,-2.079060300532995,1.5910793730723207,-0.07798226823491668,0.015519255506500101,-0.9217965562943746,1.3669890279825885,0.7674786242357393,-0.41786721510130004,-0.15487940160649738,-0.2559500550124795,0.035110066748917035,7890.87,0,0,0,0,1,0,train
2018-04-18,1.1262443163574207,-0.7673934127263746,-1.3744389202719303,2.1058938619872825,-0.22982192786946481,1.1224335668306389,0.21723324809526565,0.34543263608069696,-0.7844974979535341,1.3776985367111756,0.7387216690711835,-0.4791592976018327,-0.16259275948772728,-0.005179652465604538,0.011976438672910206,8172.84,0,0,0,0,0,1,train
2018-04-19,0.32732678768501444,1.1261427427584074,-0.767387966973816,-0.2039561620636147,-0.8757046991180671,-0.12584146863756177,0.3508687934979698,0.48043856331936335,-0.7264343834869206,-0.12971363066988506,0.7095591232090719,-0.5833912665976967,-0.7058538753498532,0.040567205164846805,0.06886672470472632,8271.31,0,0,0,1,0,0,train
2018-04-20,2.104122452904101,0.32746239166475805,1.1255480578416321,0.3622011235933556,1.3743816721861695,-0.8264445476246934,1.5794612340960252,1.1397474160857137,-0.4465437907627778,0.3075718794429953,0.8289326144382516,-0.26775372398236724,0.958831826178106,0.8766204308729164,0.006715914771682208,8861.0,0,0,0,0,0,0,train
2018-04-21,0.1456551216202316,2.104569239459623,0.32712083768097167,1.4056358550613242,0.5189958646523412,0.7583281937049997,1.358912991006936,1.1969808189435334,-0.40706211568402517,0.31728904347948444,0.818537375581268,-0.1405835256146735,-0.10241425701878264,-0.07198189443916661,-0.014765378775827287,8920.71,0,1,0,0,0,0,train
2018-04-22,-0.596199199598939,0.14584465913421327,2.1054528106341635,-1.3741371756964724,-1.3201476427197287,-1.5603320320693868,0.8316666790239118,1.0568276107101522,-0.45559354139499525,0.2754812071481944,0.8096802349262563,-0.31770612010172716,-0.5689907789948123,-0.8093908946607158,0.017702531023415347,8789.96,0,0,1,0,0,0,train
2018-04-23,0.5250768135168979,-0.5957894250700183,0.1455606664338862,-0.7675187199261041,0.1949721883740855,-0.46343107970420494,0.8921980543728468,1.214523048488725,-0.37591307827750975,-0.046140228207037594,0.7716030911435477,-0.04493844808125162,-0.7287769901956718,0.16096463231154495,0.07543794790039371,8946.95,1,0,0,0,0,0,train
2018-04-24,2.104122452904101,0.5251537107207321,-0.5958383668799438,1.1240686699082678,0.44032930988923485,-1.3484537560469858,2.013930592565305,1.9394414637656145,-0.05217232273590352,0.11791549040335224,0.8917756507664092,0.3445145468967371,1.0432451758181376,1.1327836555233617,-0.08464082849087973,9648.0,0,0,0,0,1,0,train
2018-04-25,-2.0794756103812393,2.104569239459623,0.5247495011476754,0.32621029458168305,2.105800830753,-1.6330983480405237,-0.24158156768477615,1.0417234849509607,-0.3926110086963609,1.2583934584366623,1.0322476422153637,0.12817662638457827,1.9590738875058409,0.7903140787196824,0.04515673073783866,8864.99,0,0,0,0,0,1,train
2018-04-26,1.473204850998159,-2.080023267516865,2.1054528106341635,2.1058938619872825,-0.20332166567081883,0.5301088015608997,0.4226837766576463,1.4286258992427088,-0.1985925115421816,1.3401861896302127,1.0153986221890625,0.5342348537786585,0.7221924013361634,-0.8168000444366107,-0.038810294587424465,9274.48,0,0,0,1,0,0,train
2018-04-27,-1.4265879589505661,1.4730002739518848,-2.0806748145688285,0.14477947709769579,0.362355533764396,-2.0801922668605197,-0.4776725824543894,0.9998115968203408,-0.34527818102052094,1.2236444257963486,1.054086194408433,0.27859133583873263,0.14440156943783886,-0.9262866718423969,0.046396964194419965,8921.43,0,0,0,0,0,0,train
2018-04-28,1.516036189206472,-1.4259316638631374,1.4722956572327748,-0.5960913414966957,1.4049054605136588,-1.2643053152903332,0.4216985971750183,1.3650254293724768,-0.1408619695488569,1.3762164241036687,0.7623499012064164,0.9949083620486808,0.4022648308200257,0.5178046686795201,0.005216911256191281,9345.11,0,1,0,0,0,0,train
2018-04-29,0.09388718534441079,1.5158188966636332,-1.4257175033203746,0.5236981561801142,-1.3725103971307941,0.3067514398235724,0.32473418917718805,1.309450081979201,-0.1091333516283615,1.3336272434359084,0.7152721651758911,1.1726389103676202,-0.3611172777142549,-0.5744224400104113,-0.01629341652912153,9393.99,0,0,1,0,0,0,train
2018-04-30,-0.6489698303693934,0.09409209139562255,1.5151007091612914,2.1058938619872825,-0.7664063375712595,-0.663146491422781,-0.15019232061741047,1.0518241707340399,-0.17440166655339348,1.369560888907116,0.7323396848744222,1.0477412621127966,-0.4279245702364496,-0.49278614808324167,-0.019146286969041526,9242.17,1,0,0,0,0,0,train
2018-05-01,-0.7474934252847684,-0.6485443896296481,0.09382450097154815,-2.0802003495082984,1.1235770367958344,1.1021999588619853,-0.37703534578241593,0.7768339567226583,-0.24864237265173642,0.853600825410369,0.735573599622423,1.036946711798135,-0.0619730177570323,0.6706907932480005,0.01696151418770242,9066.9,0,0,0,0,1,0,train
2018-05-02,0.49948587131157973,-0.7470387354838199,-0.6485766114672086,1.4705692266439732,0.32639522401222215,1.6444930817444618,-0.12122567032790638,0.8540405027383283,-0.17903354728843773,0.09137371188579474,0.7213297262805051,0.9578364213229369,-0.5896921863571195,-0.22264691517900465,0.05387167429548434,9222.0,0,0,0,0,0,1,train
2018-05-03,1.7741745539223195,0.49957036579234493,-0.7470397408708618,-1.425379224974112,2.105800830753,-2.0801922668605197,0.9591076746769275,1.2906389055214378,0.04887656384632348,0.19466175629367155,0.7289935411042229,0.9741306539924811,0.4738714324844165,0.16553449860861208,-0.003691393352223571,9732.43,0,0,0,1,0,0,train
2018-05-04,-0.21376022210212103,1.7738806268957823,0.49917426451438,1.513343781825827,0.14511825500441375,-0.22967107274429108,0.594245118011722,1.1379427574477121,0.02990786689324479,-0.11779489614145623,0.49205037845751376,1.3486131288940097,-0.7208898008643774,-0.7608181390146946,0.012982864088895596,9696.57,0,0,0,0,0,0,train
2018-05-05,0.36208358862822976,-0.21346398363599742,1.773080650219019,0.09308017141382596,-0.5951243249695117,-0.8751394405711208,0.7279721904247821,1.1465264345614516,0.07843587963164128,-0.3493562141153191,0.4849746820735162,1.425914763948077,-0.6655959834626313,0.020860405696485035,-0.020542898460346848,9823.28,0,1,0,0,0,0,train
2018-05-06,-0.7957252632603415,0.36220887422892023,-0.21363409832261007,-0.6487920123674912,0.5237156211909252,1.3735032577740898,0.17291270150016816,0.8317491653672889,-0.02744988118182387,-0.2302398651447096,0.4806389461239889,1.4365750391619532,0.2033707336835881,0.1626088285657819,-0.027818173233074006,9623.54,0,0,1,0,0,0,train
2018-05-07,-1.0469761488863705,-0.7952562546966429,0.36185630781752437,-0.7471849910534659,2.105800830753,0.5186662724435422,-0.4930481465623536,0.48060687541755304,-0.15566738138143008,-0.13574809813933816,0.4957693987769388,1.1200805102815998,-0.024319985238241883,0.845221789164571,-0.020708660986072047,9359.52,1,0,0,0,0,0,train
2018-05-08,-0.8014498554844304,-1.0464325505501675,-0.7952419781932413,0.4981411407958841,-2.079060300532995,-1.3192972261149891,-0.9805024020736144,0.21734710769967347,-0.250574242528044,-0.12490000190072698,0.5183098146733756,0.9475380801683427,-0.07512947477233119,-0.2853656900136432,0.015241540805117637,9167.69,0,0,0,0,1,0,train
2018-05-09,0.44008676280675657,-0.800979147440029,-1.0463386671176271,1.7711399233423313,1.4697837703355239,0.1948504922822947,-0.6759021813005401,0.26770400540826217,-0.19253808586030519,-0.13298318642385598,0.4636984979533389,1.177658925743398,-0.2327646140140047,-0.0034462325169458837,-0.03137280279296206,9308.49,0,0,0,0,0,1,train
2018-05-10,-1.1697349247256439,0.44018889131885774,-0.8009630571431897,-0.21415937693682177,-1.4237089945224366,0.44005019075530966,-1.1255029511578916,-0.08258766604298148,-0.3237508422960544,-0.6592289224019842,0.5092761436731207,0.9994308711273254,-0.15311672518362177,0.05991784151017486,-0.06996377780628471,9020.99,0,0,0,1,0,0,train
2018-05-11,-2.0794756103812393,-1.169154882541134,0.43981161019593373,0.3609210171993042,1.5125220538396924,2.1059347164324533,-2.1825173510723603,-0.7125603954073466,-0.5976249536402519,-0.11890755538692593,0.6641802668541006,0.6151347296475218,0.9098637137848514,0.9060788120846719,0.008308804908356393,8411.42,0,0,0,0,0,0,train
2018-05-12,0.20066542295546672,-2.080023267516865,-1.1690221039256175,-0.7953528863682092,0.09346278894773229,-0.20318781332048574,-1.5741392107101972,-0.6624003388962124,-0.5679819921108442,-0.1662475884775749,0.21733700514265947,0.05558402035148119,0.07614815460061533,-0.44975475155627487,0.025030733675441397,8481.6,0,1,0,0,0,0,train
2018-05-13,0.778155558153559,0.20083862935940372,-2.0806748145688285,-1.0462706797705719,-0.6477803070822477,0.36212644321316884,-0.7182321073520352,-0.4821546320687886,-0.4701895617166682,0.10848438370770193,0.23096680059927804,0.18373136922719574,0.0232203814900865,-0.7394154489599789,-0.0025582970315873865,8696.58,0,0,1,0,0,0,train
2018-05-14,-0.17462885415342722,0.7781573229416762,0.20053720706415448,-0.8010698892970455,-0.7460898511563552,1.404007461801004,-0.5313918045988698,-0.5239100897808457,-0.48093489322525107,0.09059890906135488,0.2288674440652151,0.11350359553477296,0.646704706577869,1.0728092522705337,-0.023252074570445203,8674.36,1,0,0,0,0,0,train
2018-05-15,-0.8892863888869322,-0.17434423276011832,0.7776729272962775,0.4388207797991,0.49818027747155935,-1.3716263841745688,-0.7949075887025498,-0.716522291095939,-0.5658753939043779,0.09842633516284657,0.19543163594369808,-0.18639983451177145,0.15397339787738173,-0.6860733620572439,-0.01526640110672517,8474.99,0,0,0,0,1,0,train
2018-05-16,-0.613501955616953,-0.8887896044885003,-0.1745267459225717,-1.1688667099402454,1.770099591129599,-0.7659112057052456,-0.7815547591543455,-0.8469491411981263,-0.6159017524286002,-0.020129907402659644,0.15918990118303178,-0.0869604300991468,-0.04078907311319994,0.04467618463008056,-0.034067687415573644,8346.59,0,0,0,0,0,1,train
2018-05-17,-1.262802495263233,-0.6130870443553523,-0.8887456838551712,-2.0802003495082984,-0.21351622849096163,1.122859540593264,-1.1735596093061915,-1.1165549686192917,-0.7324841398120097,-0.006469156070824527,0.18343587669927366,-0.15156915162577325,0.4502348158537901,-0.7034183942916798,0.022290836465899133,8067.03,0,0,0,1,0,0,train
2018-05-18,0.6835334824345234,-1.2621948237675005,-0.6131305039188419,0.1997168493224498,0.3610765128662973,0.3261892058761029,-0.6283661098572083,-0.9467427258301291,-0.6366866944107147,-0.46541246993922253,0.16152501263704513,-0.20935898179953283,-0.24673064347213924,-0.22591779032186904,-0.0021444091889506467,8248.87,0,0,0,0,0,0,train
2018-05-19,-0.1603352789606175,0.6835633380255214,-1.2620325574012266,0.7764413853354919,-0.7942169013853645,2.1059347164324533,-0.5818163680767623,-0.9622958794339017,-0.6343763520410917,-0.49388951064032116,0.15735422745168456,-0.2730165791614908,-0.5878345902032942,-1.0480597067505981,0.03430610909004983,8231.2,0,1,0,0,0,0,train
2018-05-20,1.098479719128264,-0.16005490095343336,0.6831089226640049,-0.1750798868325887,-1.0449219232161913,0.14502854558496797,0.25871566224408615,-0.6803423780212334,-0.49034162042058604,-0.37141440122178626,0.04426054875979607,-0.42881782954692277,-0.020403082346283852,0.561384004471554,-0.014987649149862392,8518.48,0,0,1,0,0,0,train
2018-05-21,-0.603875284704906,1.0983863881071259,-0.1602419429263014,-0.8887899746872059,-0.7999290564487658,-0.5947390889782137,0.027132366826718452,-0.784721196701318,-0.5344454899731741,-0.348412122756223,0.04768085046095472,-0.5266587486583498,-0.5501960055211973,0.2370763680233745,-0.049800713020609066,8391.76,1,0,0,0,0,0,train
2018-05-22,-1.8061409588028539,-0.6034632313484288,1.0978005001914783,-0.6133711586364516,0.4389102185528472,0.5233830007495326,-0.8921824992804738,-1.148795941204893,-0.710093502518184,-0.07931954032771918,0.11324909992247703,-0.6846000580339354,0.2629610242332425,0.6533045065694488,-0.06216127934526661,7984.08,0,0,0,0,1,0,train
2018-05-23,-2.0794756103812393,-1.805371984423403,-0.6035097410492631,-1.2618108974937532,-1.1674139952342744,2.1059347164324533,-1.9016115994858294,-1.5681023027551357,-0.9213647980886063,0.2742320267755314,0.1995425682143726,-1.0446307257371372,0.9149050222863464,1.0898289714492324,0.011132160048807904,7502.89,0,0,0,0,0,1,train
2018-05-24,0.298169709959782,-2.080023267516865,-1.8050375654039852,0.6819447534632734,-2.079060300532995,-2.0801922668605197,-1.4904850193412267,-1.4312001788000905,-0.8709693159041667,0.28032276945978407,-0.0026474874439117997,-1.3345249297640647,0.35945844403190447,-0.6773067980318186,-0.015367487838934935,7586.88,0,0,0,1,0,0,train
2018-05-25,-0.6169929757895456,0.29831396990819614,-2.0806748145688285,-0.160805261140129,0.20000904180823842,1.4688441451934522,-1.5222049013389207,-1.5046328557478765,-0.9147059941027399,0.13140817900661794,-0.20787992619702766,-1.02223671093484,-0.16426211461743834,-0.2323033946784494,-0.018260580051089548,7471.18,0,0,0,0,0,0,train
2018-05-26,-0.7169056255806594,-0.6165770281359743,0.29798165412237504,1.096340881191874,0.7762445308541168,-1.4227921321469459,-1.5656048607432387,-1.582941394425641,-0.9676221920530044,0.10862697558211944,-0.3026214348844888,-1.3081256090712652,-0.08042231912201465,-1.4973280210036848,0.001552776307709891,7335.99,0,1,0,0,0,0,train
2018-05-27,-0.0326533481224973,-0.716460016492066,-0.616619381596316,-0.6037572501439783,-0.17446987674814787,1.511555007481708,-1.071098382285114,-1.5283283096874805,-0.9490986947092708,-0.2653976743667881,-0.338076966118695,-1.1261665553040792,-0.7020668505844134,-0.40913036965745325,-0.03249134866782022,7347.39,0,0,1,0,0,0,train
2018-05-28,-1.2083637944866834,-0.0324108755187126,-0.7164707133904332,-1.8044290379325307,-0.8875747575548519,0.09340622207804945,-1.2505996742407446,-1.6985375839312693,-1.0440537189134593,-0.257054935576443,-0.43010025264532636,-1.481799623932481,0.022689874467252874,1.2167340697817768,0.048967569136902256,7112.5,1,0,0,0,0,0,train
2018-05-29,1.6048117734379412,-1.2077722844078398,-0.03263837253871489,-2.0802003495082984,-0.6123894892869277,-0.6473612866022844,0.047893856007041456,-1.2890408081090616,-0.8632260562318815,0.2215491365056066,-0.30829127980698506,-1.2845691324679407,0.5685715811001701,0.8538506434988987,-0.01262648821111867,7469.45,0,0,0,0,1,0,train
2018-05-30,-0.5223328281658292,1.604568125761606,-1.2076272665292056,0.29709187143006893,-1.2602793686049267,-0.7456077545064262,-0.1820015986799278,-1.3284511914291717,-0.8913356941049987,-0.24326820917677358,-0.3102093099180058,-1.268038407917533,-0.34672988098597696,-0.3441097957697696,0.01567827670332811,7375.73,0,0,0,0,0,1,train
2018-05-31,0.45516939331047396,-0.5219449826176848,1.6038218103916726,-0.6168575506395982,0.6818280295959759,0.49786404070578794,0.21527413327212014,-1.164158953358554,-0.8195337969694267,-0.21906723964955152,-0.2964702840664845,-1.1110472644502332,-0.42342383744664,-0.32037166645293536,0.002575335270353918,7492.28,0,0,0,1,0,0,train
2018-06-01,0.0026606232387298362,0.4552670441867044,-0.5220173284247018,-0.7166377426819229,-0.16020735555613225,1.7689672810154402,0.2563348833839782,-1.0926847528753574,-0.7916904186288803,-0.2554308452992976,-0.31433639337741454,-1.1759009895279557,-0.424035807050827,-0.13059710283124376,0.01721085667279354,7511.6,0,0,0,0,0,0,train
2018-06-02,0.5080968890614778,0.002892612054234577,0.4548849842472013,-0.03329260277306455,1.0958727605019771,-0.21337583522963943,0.5169742621429537,-0.8942537657860797,-0.7106563398972093,-0.30357916250840766,-0.4385608154776599,-1.341170071810793,-0.4854418551749198,-0.8533851459154358,0.008037489662710229,7642.0,0,1,0,0,0,0,train
